row ID	row m/z	row retention time	OOI-3cm-B Peak area	OOI-7cm-B Peak area	OOI-8cm-B Peak area	OOI-0cm-B Peak area	OOI-4cm-B Peak area	OOI-2cm-B Peak area	OOI-5cm-B Peak area	115-9 Peak area	123-8cm-B Peak area	123-9cm-B Peak area	123-5cm-B Peak area	123-4 Peak area	123-7 Peak area	123-3 Peak area	123-6 Peak area	064-7 Peak area	085-8cm-A Peak area	085-9cm-B Peak area	115-4cm-B Peak area	115-8 Peak area	123-2cm-B Peak area	123-0 Peak area	115-5 Peak area	115-3 Peak area	115-7 Peak area	085-5cm-B Peak area	115-1 Peak area	064-9 Peak area	064-5cm-B Peak area	115-2cm-B Peak area	OOI-6 Peak area	085-7cm-B Peak area	085-6 Peak area	123-1 Peak area	115-6 Peak area	085-0 Peak area	085-4 Peak area	064-2cm-B Peak area	115-0 Peak area	085-2 Peak area	064-6 Peak area	085-1 Peak area	064-4 Peak area	085-3 Peak area	064-8 Peak area	064-3 Peak area	064-1 Peak area	064-0 Peak area	
266	603.2580016396130	13.159187	0	0	0	198.56485	79.02809	62.981083	51.111526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.3891	0	0	0	0	0	0	0	0	0	0	0	0	
82	627.4823273912190	11.143041	0	0	0	0	19.934225	0	32.21613	0	36.693047	40.170113	0	0	0	110.31314	0	0	0	0	51.721508	0	33.95759	349.19763	0	67.188866	41.346302	0	96.266624	0	0	66.43448	0	0	0	354.88074	0	170.27396	0	0	132.77936	23.33709	0	58.754234	0	0	0	103.93277	50.838943	445.19812	
275	619.2407738762220	13.21154	0	35.47544	26.43938	0	0	0	0	114.09359	461.52426	414.56308	352.4471	127.80731	0	89.47593	125.96265	0	42.318718	0	131.49689	89.21776	718.9482	88.734436	133.50114	110.4888	112.30722	77.34889	186.31985	0	108.19651	183.40227	40.123165	55.592724	0	109.403625	132.71158	207.22508	0	70.38601	0	151.80096	115.336	137.90166	68.105675	0	0	105.18353	85.400246	180.72421	
1715	697.5605296218550	18.91666	90.63754	53.04223	123.75585	0	45.931923	98.854065	45.936695	0	80.40598	81.497116	53.89212	0	0	0	0	312.0844	248.72557	336.88507	0	52.976295	0	0	72.535	80.5509	61.1987	358.3122	0	411.13525	132.19669	0	0	230.97086	292.68454	0	0	0	327.8988	129.24266	0	87.781204	269.00903	0	178.72046	153.01385	459.78442	131.9218	158.92343	0	
606	718.5725340977230	15.30483	0	0	0	0	0	0	0	0	0	0	0	0	63.94181	1488.9092	54.597782	0	0	0	0	0	0	0	0	0	115.67704	0	0	0	0	0	0	0	2375.3018	0	0	48.986835	0	0	0	0	0	107.84423	791.5301	0	0	0	291.65048	0	
2049	517.2586156154520	20.023985	0	0	0	0	0	113.2911	134.10794	301.71362	0	0	57.75666	232.88911	323.9391	146.9314	202.47002	0	0	0	1245.5242	317.06458	0	317.94235	266.51782	380.08936	822.75507	0	61.875824	0	109.45566	662.37244	68.284805	0	88.03844	867.5819	384.2207	0	149.61464	491.14087	0	209.70554	0	0	117.750565	126.50472	0	233.30533	183.10727	246.31633	
310	495.3123917498350	13.500148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.02216	113.47225	0	0	0	0	0	0	0	304.03827	0	39.753807	0	0	0	777.4044	179.75873	0	0	0	39.259224	257.89703	0	0	70.98653	0	173.69724	0	0	0	0	0	
1282	545.3771868708960	17.249489	51.436916	0	0	0	0	0	0	0	151.35204	69.5432	269.69836	0	0	0	65.27104	0	0	0	0	35.969604	148.78925	0	240.20357	188.52792	277.36374	0	0	0	0	0	47.05237	0	0	0	325.692	0	0	0	183.39838	21.139145	0	44.795506	0	30.488586	0	0	0	0	
1738	679.5628797688550	19.020536	0	0	0	0	0	0	0	0	0	0	0	0	65.90917	0	47.816803	115.064926	0	0	0	61.52906	0	0	0	0	0	0	0	1904.9532	335.73434	0	0	0	66.93693	0	0	0	0	594.9264	0	0	843.15265	0	422.03635	0	1539.5817	396.3907	416.22018	0	
110	665.4968792817860	11.508101	677.8048	734.0391	902.47406	643.84406	708.6088	568.7577	697.28253	1273.1473	2126.8481	2446.7917	1394.1705	856.5604	1524.0118	1261.5127	1688.2047	174.62263	823.2931	195.03671	1123.1583	1466.8086	1669.7665	2628.4856	1643.3514	1645.1112	1694.7994	1859.0078	1148.3964	169.65836	889.9755	1241.7769	684.11224	1709.6361	903.2544	2511.7666	1709.7941	2552.2725	1626.8158	1175.4806	1781.077	1731.2645	361.92502	1824.9431	984.4107	1688.4409	153.50594	1523.5514	1304.2816	3663.1394	
944	791.4694564431430	16.611122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2157.6624	0	27.412186	0	0	0	0	0	0	0	0	0	245.97018	0	86.62629	0	0	73.17225	0	0	0	0	0	0	0	0	64.51651	
978	615.4484886039590	16.679077	0	0	219.97437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.69765	0	32.94223	0	0	0	0	0	0	0	0	0	36.892128	0	0	0	100.90452	0	0	0	0	0	0	0	0	0	
1060	561.2479686632920	16.785332	92.65653	136.69635	109.77938	289.43488	121.5794	160.39964	181.8034	146.065	355.78094	238.05252	209.83829	319.62265	192.57227	331.0284	291.7246	0	0	0	368.67426	179.55	349.0593	523.8717	439.4649	447.10776	336.18015	0	740.0605	0	0	328.31342	167.76883	100.64274	198.60252	446.85358	482.06927	658.75336	324.42313	101.45915	722.6747	411.8011	54.259495	472.14267	137.14162	541.3075	0	245.85492	150.0329	111.13167	
1343	569.427419951133	17.571785	0	0	0	0	57.37142	0	0	130.05933	89.89554	148.42395	147.33401	80.839294	219.48781	105.578476	160.9468	118.281685	132.02637	0	56.652824	0	146.72769	41.994404	381.0832	415.62372	135.26913	0	112.30764	209.76355	1811.1744	0	0	124.08832	199.57523	126.63135	258.98273	204.02933	214.73402	0	228.98718	241.80867	512.939	216.39325	0	147.20294	251.10417	211.78963	0	0	
2210	554.5503250412990	20.51534	512.3618	503.82346	648.99817	325.30045	503.9139	538.49426	504.18216	453.5302	481.05463	491.89752	357.00616	187.21637	263.972	191.4524	0	850.2675	1795.4708	882.96674	582.0686	643.8594	346.81137	0	213.39966	331.58258	156.36267	3369.8047	0	0	681.41046	556.99585	756.00824	2815.2783	0	0	288.24225	0	601.2518	772.17957	211.5256	160.92984	603.2847	0	0	0	536.6352	0	226.94041	566.3424	
63	520.4480109035160	10.829345	0	0	0	0	0	0	0	785.31537	0	0	0	146.06696	735.60144	200.45068	770.1805	0	0	0	221.92445	1110.7208	0	44.436035	0	0	0	0	0	0	18.895912	185.24881	0	0	0	75.48554	0	0	0	156.29683	0	0	11.961332	0	38.761574	0	0	251.26468	101.55172	204.5582	
29	523.2513126874470	10.180917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.03398	0	0	0	0	0	0	0	0	0	0	0	13.430232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1215	433.43959178646600	17.125017	160.19116	133.13866	147.62993	97.71659	168.81815	146.24397	157.01355	99.581924	63.837017	95.95764	70.90037	56.358746	58.869644	37.739883	120.86971	0	0	0	120.03555	132.41136	51.982727	39.034225	50.21091	38.885094	72.29304	0	86.70811	0	97.59943	113.1663	168.31635	71.01492	26.487244	83.19444	61.545704	31.623219	0	110.75267	38.459984	58.400814	0	56.35132	23.227928	49.24453	0	71.36865	72.597275	108.60013	
2319	443.4447156115160	20.885895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.10437	0	0	0	0	0	0	0	0	0	0	0	0	89.5895	0	0	0	0	0	0	0	0	471.00583	
2014	929.6271160675980	19.930447	0	125.28857	0	61.482033	232.93567	119.82004	92.05632	156.01865	0	0	0	77.82827	0	0	0	0	0	0	0	42.233757	0	0	0	0	0	0	0	84.73877	140.7716	0	232.26688	96.841286	0	0	41.009815	38.65975	0	0	0	0	0	221.76361	0	137.96796	0	95.76471	412.15604	0	
2120	683.5941252059500	20.244188	0	0	59.55528	0	0	112.17618	0	61.79709	0	52.26836	37.055122	0	108.5972	0	0	0	0	0	0	68.70343	0	0	74.24094	0	0	0	0	0	0	0	0	150.87451	0	128.99348	90.256195	57.20742	135.43054	95.679474	78.4335	57.36109	384.17548	75.38162	495.05396	97.238716	1426.0554	0	0	60.526237	
705	714.388631768189	15.75164	0	125.17351	0	75.19597	0	93.99348	60.90323	547.0591	172.80048	158.6791	483.61945	830.0544	146.66275	242.66147	177.29535	330.48303	56.983982	0	734.97174	264.18964	83.88921	0	86.79773	0	0	46.4247	0	332.5791	346.36954	400.2437	208.93013	91.953415	478.52643	153.63739	45.283386	62.775116	383.58102	63.90692	104.15805	344.56195	0	93.862175	83.74159	331.69534	64.817055	0	579.7422	437.42667	
714	691.3144398684430	15.786122	0	2568.5674	1278.8256	1623.0225	1073.5887	2322.466	1575.2659	16957.607	4826.7603	3276.0046	14076.9795	7341.8506	4130.6665	7384.351	5319.342	8293.765	1412.6182	782.71893	18877.6	5879.3345	2313.9597	8243.923	1956.3496	340.0302	2937.2324	968.7735	283.78802	7177.0083	7495.3584	11124.103	6478.402	1690.0896	8152.7134	4547.174	1170.8622	1761.588	4873.6216	3031.7134	2043.7598	5144.4526	638.6965	2214.7817	1333.4973	5115.658	645.6955	700.56506	7126.0186	14724.262	
909	531.2386289225670	16.555443	128.21942	187.44826	269.03845	120.66345	184.85521	168.23112	186.90967	82.73658	729.1681	862.5909	589.879	399.66174	311.67334	214.46918	304.30054	0	0	0	501.31705	369.05954	1156.4597	685.2222	571.257	880.9018	482.60785	57.74677	942.1639	0	90.1704	256.12125	187.73816	88.45485	243.22662	645.35693	397.29425	899.4655	385.29636	108.16376	628.31665	995.644	45.91011	357.37915	105.1985	411.05585	0	649.6143	159.85362	319.7027	
816	599.4085818089770	16.239164	1113.013	1197.9137	1273.8135	264.1424	987.6072	762.169	692.2346	4740.6143	2029.6083	1510.4116	4592.734	7570.729	6709.071	9278.627	9334.058	172.66533	672.8323	175.19667	12121.301	6322.855	5780.5957	4292.3677	3302.7825	5380.6978	2888.662	608.2533	1174.9954	197.64053	1450.901	6764.2417	754.905	1445.4846	1441.5323	6875.5503	3183.0146	1856.3173	1380.814	3856.639	3505.27	1309.2042	672.4051	2368.6597	986.3847	1226.1987	235.9005	5288.1377	2133.987	9116.093	
1083	479.279767958551	16.819433	0	0	0	0	0	0	0	109.21507	56.952904	0	0	48.29816	107.24425	88.3349	103.204575	0	67.2092	0	186.05458	155.32394	104.83409	27.024172	33.93419	0	0	41.81127	0	0	101.62584	116.62302	0	135.40936	56.34453	100.74721	32.3498	0	34.34921	107.83876	57.735847	37.982964	0	30.252556	0	49.09238	0	93.20613	72.72442	69.26143	
312	586.3292879296030	13.4967985	91.20403	117.9511	119.72377	266.2422	106.470505	108.90364	189.59654	123.55414	110.60089	72.49035	139.44687	331.6161	0	298.13104	239.32417	0	0	0	350.91858	232.98306	179.16264	169.9551	144.23727	87.661224	129.11818	0	0	0	0	553.1113	192.28857	72.80524	0	433.37524	186.0314	0	0	165.7632	104.603516	130.74513	0	500.38608	0	0	0	407.66797	64.94545	246.11061	
1056	661.622746955892	16.779734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677.5792	
2174	689.6389007198990	20.388676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.87666	1631.2422	268.07526	0	300.02158	0	0	0	0	0	0	0	0	0	0	0	46.32376	0	0	0	2175.234	0	0	531.42126	0	40.719334	0	0	0	0	
2227	550.5548365258910	20.605171	4086.846	3470.6	5018.906	2193.4053	4012.8606	2712.4087	4374.798	2752.0647	1394.4193	2190.4944	1860.2344	1434.971	1281.1901	1517.1926	2181.3772	56.36139	669.29663	106.3586	3927.9014	4580.5806	0	1280.291	1237.3365	624.8855	1590.754	2941.6506	326.83823	0	1071.2017	4003.7253	4677.1045	2368.8027	846.50507	1283.4427	966.13947	1309.3923	788.76154	1850.0602	529.98895	1224.516	307.18286	1125.4363	954.8652	988.4112	0	2200.641	798.1952	1578.7478	
680	1087.4819708268400	15.662187	107.55495	0	66.13154	0	196.63913	140.79308	121.03525	77.21017	239.25981	209.329	178.39609	90.41718	67.282196	91.367096	148.1355	0	0	0	90.97451	212.89201	706.99945	63.53068	0	265.57544	122.41063	0	262.54	0	0	72.82897	77.66249	39.761246	0	150.77438	151.34413	199.82002	57.90813	0	260.9867	0	0	147.68925	0	0	0	154.55043	0	0	
2142	999.7664808617380	20.3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.55634	0	0	0	808.44305	72.54657	0	0	0	0	0	0	0	0	0	0	551.03595	0	0	0	184.61244	0	0	522.7227	0	1047.0155	0	0	0	0	
23	381.13133245648600	9.971416	0	0	0	44.937164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613	659.4305804493560	15.305154	0	0	0	0	0	0	0	246.87527	0	55.764297	82.541626	166.19339	134.5324	563.97174	259.64114	0	0	0	428.18964	255.04877	149.45761	1995.9338	94.47361	146.27129	0	0	44.599403	0	0	547.76294	0	0	0	2351.4883	0	0	0	120.373695	166.21889	0	0	0	0	0	0	0	0	0	
817	597.3937180961920	16.239128	2908.284	2512.0835	2452.5945	261.61975	2515.3137	2373.7876	2323.7483	997.37195	4961.0913	3546.6453	4828.398	1036.0966	1931.6294	1553.9917	761.20166	0	361.41217	130.06134	2077.8193	1437.0814	8247.152	1063.563	6831.3125	8843.031	6081.6587	502.61374	2611.206	0	1223.6241	1289.8457	2120.9172	1349.2665	2300.3032	2553.395	6860.0786	6871.8623	3197.1724	1982.3043	8689.076	5111.566	494.00894	7591.619	708.21436	4697.3247	0	2485.3806	2294.865	2054.2424	
844	601.4234741043050	16.358713	457.83023	502.39676	665.5785	89.79639	464.79764	171.6072	208.61192	1000.6395	1151.9988	613.881	999.858	1358.534	2813.6804	2388.8044	2675.9255	0	0	0	893.776	753.4868	925.2881	1335.9639	1232.502	988.24243	1637.3927	91.37853	470.80557	0	314.07864	1039.2502	0	603.6993	689.1386	1653.5792	1654.618	859.84393	806.1403	0	771.86584	818.7497	0	725.02313	485.0641	535.22766	0	1795.9594	1179.0322	2171.5286	
952	417.31707462440800	16.64386	0	0	0	0	0	0	0	206.28839	0	0	0	0	82.90751	23.043428	58.09293	0	0	0	121.66579	124.84307	0	0	0	0	0	0	0	0	127.33346	35.20352	0	0	0	0	0	0	0	71.43024	0	0	0	0	0	0	0	41.33801	46.302765	0	
109	663.4798222715060	11.479364	0	0	0	0	0	0	0	7.1567774	0	35.59317	0	0	0	0	53.03065	0	50.1589	0	0	0	0	0	0	0	0	137.13829	0	0	0	0	0	89.70225	0	0	0	0	95.07989	0	0	20.388355	0	0	28.715355	47.402344	0	0	0	0	
1166	713.368482982433	17.028845	534.37286	598.30145	632.6141	390.54907	556.09094	524.53424	611.4061	235.93285	419.569	469.85117	404.7887	288.84796	498.90222	246.78012	493.77466	0	122.13298	62.430874	347.95264	399.8	565.8933	533.2293	581.15985	780.9958	565.13605	258.98346	796.00287	0	203.20055	447.80228	264.54437	415.56274	361.20184	689.7604	477.6791	1109.9724	688.1148	267.74097	603.4189	939.78754	113.25211	1002.94635	185.98566	908.2309	0	737.6863	318.05585	429.4945	
459	544.4722981756520	14.526526	47.110283	85.94509	0	0	0	56.59394	73.42756	160.28467	277.1568	235.77649	264.99597	0	389.27625	267.25876	90.69446	0	73.685135	0	216.46829	152.68636	346.4889	177.708	287.49234	288.8416	278.43536	0	177.09306	0	343.8716	159.325	0	127.15147	103.59799	264.04703	223.0474	234.00613	100.56182	423.3381	206.38103	148.99474	115.10857	291.44382	326.02692	170.84515	0	939.30194	617.51965	222.19435	
724	581.3984682818820	15.847629	454.24994	194.6238	281.86282	39.310295	260.82248	131.07858	118.16739	687.2301	0	395.42294	758.8933	765.04736	751.5017	833.9966	3413.238	0	0	0	1109.7767	633.0657	737.5598	2162.7292	611.0062	2039.8828	1384.1787	60.63289	261.9403	0	158.8632	599.4817	143.74554	197.0427	284.36172	1040.3634	1959.6687	357.13782	230.6237	317.14343	593.4316	299.61624	97.67515	517.35736	273.21472	327.49207	0	2285.324	424.7743	835.67883	
1912	517.2586380075480	19.639593	72.97215	0	143.69412	0	48.203262	0	163.47351	227.16455	0	0	44.65715	317.892	152.45125	299.9735	186.383	0	0	0	264.9517	202.69443	0	187.14317	175.46823	392.5712	469.1863	0	0	0	95.74401	225.2833	67.661545	0	121.57543	480.428	197.35002	0	201.44893	263.73547	0	126.32988	0	0	144.76138	77.61741	0	295.5986	289.90576	385.4892	
281	806.5151215102910	13.246288	308.16324	442.35904	320.86206	404.96304	417.26566	355.60358	444.2401	1982.1919	2063.666	1647.2584	2025.898	913.6628	1781.1577	1267.9113	2034.3947	0	0	0	1993.2745	2594.612	1709.1892	691.0512	1516.0042	1254.1677	1645.135	91.71277	600.3788	0	107.73334	1459.4668	554.7456	195.48853	93.257645	971.0724	1731.6741	586.96436	273.87894	618.8427	920.01965	552.5552	0	661.1672	155.82707	408.17633	0	761.93866	243.79506	660.6207	
781	601.4232782653650	16.08631	108.05236	107.118546	349.74344	42.655098	87.444336	82.78241	119.90263	166.2054	251.87552	110.02861	147.53323	232.69762	236.68988	319.07022	377.63977	0	0	0	346.8674	197.85403	155.24286	131.94366	205.46591	304.5324	259.1972	0	0	0	0	170.17317	121.725716	60.94017	100.20179	321.24518	217.84697	133.7522	94.02309	98.72951	299.10004	133.53494	0	285.2438	0	312.50266	0	147.54276	159.19688	342.82455	
1177	395.33163268946100	17.04976	22.79697	66.02074	0	0	31.370394	22.47075	0	303.9446	0	25.124512	23.368334	98.10019	107.97326	219.24338	186.45079	0	35.841007	39.929455	213.12944	289.36765	22.7887	29.615974	22.716793	37.36432	26.79137	25.130632	0	241.14293	70.18987	102.58871	38.009655	36.144802	30.73374	60.256363	0	0	0	76.31563	0	0	161.75899	0	51.66791	0	91.956955	0	120.42147	62.126602	
444	637.3861376383530	14.422591	488.52777	291.414	295.26566	83.77655	278.7467	208.11382	196.21912	826.7371	398.92422	306.57346	606.35406	532.1192	712.6861	746.62	724.71564	0	0	0	1042.0977	642.0883	563.41693	587.8803	383.4888	432.1297	308.5951	254.00487	162.76694	0	298.00858	1320.5118	208.26297	133.33969	233.28036	880.56525	337.98657	648.4178	193.20625	775.82605	417.47595	172.40369	0	607.87213	164.33012	409.72345	0	899.13776	288.5339	1351.8784	
741	535.2696203475560	15.923213	0	0	0	0	0	0	0	41.322075	0	0	2172.3904	615.0505	0	1382.903	782.9516	0	0	0	0	0	107.74095	7890.754	1237.022	2100.3994	681.6075	0	2345.7312	0	0	3849.464	0	0	165.76509	6852.727	1078.0875	2034.0851	387.48978	0	2978.5398	642.05615	0	1686.7539	204.79951	591.7209	0	1590.9496	502.04065	7946.966	
1961	889.5481301365570	19.76559	0	0	0	0	0	0	0	137.17639	0	0	0	180.57846	203.98712	240.09818	246.80116	0	0	0	194.83043	212.88231	0	1137.9481	0	0	0	0	0	0	60.705635	290.15128	0	43.66076	0	506.26917	0	0	0	0	0	0	0	0	0	0	0	255.01076	89.5628	576.79095	
2254	592.4502397361470	20.690636	0	0	0	0	0	0	0	94.350075	180.30882	136.1867	124.08009	106.32481	211.3083	136.27661	306.85577	0	0	0	113.00738	167.61485	59.450634	0	333.1292	263.8468	250.36755	0	0	0	0	59.06745	0	0	106.14712	0	559.5105	0	117.102486	0	128.82567	79.54321	0	0	0	93.73875	0	150.19646	77.76095	0	
1128	725.5774563866730	16.967995	0	36.950363	21.02287	0	0	0	0	955.95056	271.26962	197.9315	400.46405	55.618416	0	243.41226	119.791794	929.44073	129.27592	280.23547	161.02853	285.83078	21.246462	0	63.321842	54.917915	55.808067	0	0	444.46442	361.23914	323.88382	20.99581	75.42141	95.54687	19.644634	31.57279	0	0	284.34842	0	44.045574	457.30023	0	378.03778	39.07777	341.84155	113.12999	321.12604	125.30353	
656	714.3894409325710	15.488581	69.98249	670.45514	321.90598	387.3022	194.73128	501.69174	385.5839	1525.81	857.5596	938.93604	1762.0944	1659.8013	686.2416	1181.0417	412.7563	1363.5327	324.66962	106.52602	1920.2997	1041.975	433.9593	1175.9281	188.26212	118.39222	820.95325	245.72232	0	1861.9954	1428.1012	1301.9728	1093.8248	442.71313	1049.411	576.89685	209.9118	424.6087	1394.7205	442.6689	493.8277	1627.6914	94.50644	546.02185	222.00742	1515.0442	325.76593	0	1342.4155	1868.4341	
721	571.2299904436400	15.825686	117.660065	340.78732	262.90283	433.9082	360.5674	0	173.47443	94.061966	1900.3068	1713.8566	1509.2434	129.63791	140.69519	154.29257	92.12167	0	568.22314	0	104.10958	0	2869.129	349.0656	986.5759	1760.6921	1030.5437	724.42706	2325.543	0	170.0887	157.75864	131.66528	797.1944	221.172	547.20337	1156.4762	2259.4905	526.7952	155.78383	3081.4165	1696.215	80.57884	2618.337	110.69165	1509.5323	0	246.88464	145.08273	367.72357	
225	749.5903919400750	12.863556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.13348	0	0	0	0	0	0	0	0	0	0	0	302.07202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.47614	0	0	0	
1758	1079.514822081020	19.13542	140.92172	127.321594	181.25693	80.5498	123.7511	150.26097	175.10329	156.57903	379.4769	321.85065	396.107	130.729	201.84369	264.91034	181.89609	0	0	0	217.12733	207.62546	410.33368	176.54459	417.90036	435.56995	318.46765	0	219.03775	0	0	199.67035	147.0756	0	0	169.10857	421.71945	445.1438	170.2727	45.16518	328.93042	276.25974	0	281.6936	0	274.66937	0	117.7937	0	67.083145	
344	355.10868932372800	13.795333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441.3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
855	607.4484782895520	16.365902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.08937	0	0	0	0	0	0	0	0	0	0	0	0	67.974075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.35913	0	173.64813	189.65074	153.69093	72.235634	
1813	881.6464323884720	19.30529	0	0	0	0	0	0	0	0	0	0	0	548.07336	1192.4723	912.02765	1134.5199	0	0	0	0	0	0	566.2183	1038.4655	1544.4938	1027.6536	0	554.42017	0	0	0	0	0	191.28094	953.15955	714.68036	224.01944	185.17595	0	861.9829	155.17552	0	213.86772	194.15611	0	0	637.6587	658.3738	587.6268	
159	350.26272254872100	12.3310795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.53586	0	0	0	0	0	0	0	282.95184	103.8861	594.73065	
317	637.3859443409690	13.613345	0	54.832645	0	0	0	0	0	169.27887	0	109.47172	92.67924	105.346245	87.94417	0	152.37717	0	0	0	0	0	0	189.29274	0	143.82666	60.71634	0	0	0	0	149.25458	0	0	0	240.67677	103.28999	76.47424	36.11461	0	111.38635	144.93675	0	0	0	72.06447	0	302.68097	64.07664	708.86743	
754	581.3983252613300	15.9700575	235.8645	0	349.33215	0	311.24008	228.02382	0	966.3816	309.2303	585.24023	1012.9525	613.9493	3180.748	812.9589	1293.314	0	74.31262	0	1133.9304	845.04065	1352.6755	2178.635	2180.1765	1107.5089	766.0872	105.119415	713.91547	0	308.09106	599.4817	193.73213	161.02777	191.45694	1167.1768	950.43585	395.74884	328.93912	419.42368	856.95135	339.00952	93.55665	646.8115	196.79637	472.85938	0	681.66266	349.698	1715.0775	
1682	592.5677870065410	18.769258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613.72516	0	0	0	0	0	0	0	0	0	0	0	0	72.836945	0	43.779804	0	805.416	0	0	0	
1173	663.4016199904480	17.047623	192.69775	187.0937	225.66678	73.69197	224.31717	185.52501	195.50809	2022.8586	741.29553	767.0768	742.76337	1882.6422	2489.148	3480.7144	2210.9788	0	87.290726	66.67181	3691.3586	2757.5881	711.0035	5541.7646	676.8781	675.0575	605.036	60.704315	278.9653	0	480.43256	3499.5415	185.0115	551.448	741.9941	5096.3667	568.3648	652.7764	371.2741	1330.695	918.5814	340.49316	153.3429	567.27734	352.2119	345.3126	67.28728	2252.5566	1313.2557	4332.7563	
1054	1147.5034374857200	16.776037	0	0	29.569271	0	26.140581	0	0	46.01301	3531.6113	2776.7412	3649.3162	0	0	0	0	0	0	0	0	37.79643	5376.782	50.643456	373.60895	458.5865	103.545395	0	203.452	0	0	143.28256	0	0	0	0	191.08823	0	0	0	1118.9175	338.43204	0	363.49524	0	124.88838	0	0	0	0	
1754	993.7339501837050	19.096184	0	0	0	0	0	0	0	270.87784	251.47058	200.40103	341.96466	181.88708	379.83936	346.39587	329.3389	0	0	0	286.351	302.56403	220.11057	103.553955	154.97499	274.38715	303.81097	0	235.77757	0	38.919395	284.70837	0	140.3917	93.20499	219.0027	265.19272	0	0	89.87457	191.00633	40.849167	0	45.682167	0	0	0	102.292564	68.03104	94.23203	
1024	733.5439379432330	16.73193	25.286526	63.348396	116.16155	0	0	0	0	1751.0193	382.14798	295.48822	520.01013	106.813255	161.8285	266.1878	317.9397	1099.8925	195.48392	340.07587	311.6966	529.8392	0	41.322784	125.31061	44.11919	142.87738	69.6853	0	606.02747	626.39124	597.3089	40.419075	161.60637	129.49236	49.9182	89.55573	0	68.02773	405.39578	0	48.668602	306.5286	0	288.29312	52.608543	495.2095	80.3775	510.9361	304.29047	
1189	609.3062356386080	17.098331	0	99.062355	53.92075	40.559067	105.85991	21.251545	45.548447	304.85663	56.132347	40.142998	187.38297	215.5518	164.64824	201.68665	0	145.42522	0	0	308.02353	157.1015	93.285416	62.718803	77.24155	207.31697	68.812164	20.903671	0	146.50516	1179.6006	301.97818	64.84752	0	148.80376	297.85437	67.43898	0	0	933.38684	0	0	983.9147	0	1480.9438	0	0	530.0965	1061.5653	0	
1815	601.5193625797490	19.330729	0	0	0	0	0	45.000473	0	0	0	0	0	0	0	0	0	0	0	113.02238	0	0	289.22186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.10275	0	0	0	0	0	0	0	0	0	0	
1998	1215.6740622647300	19.9077	0	0	0	0	0	0	0	48.647236	0	0	0	279.25186	109.96391	432.29395	291.10876	0	0	0	169.54163	168.29147	0	94.70253	0	0	0	0	0	0	0	84.86764	0	0	0	172.73396	0	0	73.622086	0	0	0	0	0	0	0	0	83.028564	0	0	
769	563.3876693115140	15.995598	60.83255	0	65.4073	0	0	0	0	178.1291	273.38672	159.68977	391.88245	264.9116	231.63873	285.70142	231.50749	0	0	0	408.5224	174.30739	398.33118	233.92688	0	391.4724	359.69763	0	0	0	84.04921	313.3978	0	0	0	151.86406	288.0155	54.214813	0	0	176.70093	59.754436	0	51.682102	45.708134	45.939106	0	103.7653	0	0	
415	495.27597977280100	14.218854	0	0	0	0	0	0	0	87.675354	0	0	0	0	0	118.693	0	0	0	0	93.29547	0	0	229.1574	0	0	0	0	0	0	0	224.07	0	0	0	0	0	0	0	96.05736	0	0	0	0	0	0	0	175.1041	0	560.3936	
161	426.2978012177320	12.324429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.4152	0	0	0	0	0	0	0	0	0	0	0	52.793262	0	0	0	0	0	0	0	0	0	0	0	91.91824	0	924.84985	
